distance,time,width,amplitude,serie,Date
4.6,4.765088333333334,4.213387614348903,29.66675342223315,A,7.08.23
3.3,4.7726733333333335,5.252926935208961,42.871929517422316,A,7.08.23
3.4,4.774713333333334,5.157303526531905,29.87650178280223,A,7.08.23
3.2,4.787296666666666,5.1919395020231605,40.77526327046349,A,7.08.23
3.3,4.788538333333333,4.366003328701481,58.92178884770744,A,7.08.23
3.3,4.8011099999999995,6.155501726549119,43.19902649813162,A,7.08.23
3.4,4.813795,4.7578747831285,56.31863498382878,A,7.08.23
3.5,4.821618333333333,4.611195199657232,52.558250091032825,A,7.08.23
3.4,4.825503333333334,5.725931105669588,39.4170261813374,A,7.08.23
3.5,4.830426666666667,5.208193575497717,37.929823316238824,A,7.08.23
3.3,4.833699999999999,5.217412447324023,38.746748013643504,A,7.08.23
3.3,4.841793333333333,5.122430339921266,21.465206657032315,A,7.08.23
3.3,4.8420250000000005,4.7323944789823145,46.551576120018105,A,7.08.23
3.3,4.870731666666667,5.073924158234149,44.230423637079525,A,7.08.23
3.2,4.877078333333333,5.7635777175892144,41.32115143730716,A,7.08.23
3.4,4.88556,5.292204110883176,36.289418156204015,A,7.08.23
3.4,4.89133,5.42077244236134,34.12741288436597,A,7.08.23
3.1,4.900615,5.088919811183587,36.961706642014526,A,7.08.23
3.4,4.902653333333333,4.9877695420291275,39.63412027766057,A,7.08.23
3.4,4.907966666666667,5.201073603704572,58.30926711594283,A,7.08.23
3.3,4.90857,5.4031278502661735,31.505406749699063,A,7.08.23
3.5,4.90906,6.399852053262293,31.6708004876824,A,7.08.23
3.3,4.913966666666667,4.768828379223123,42.78065727474402,A,7.08.23
3.3,4.92246,5.112485954537988,29.226088597302812,A,7.08.23
3.5,4.940735,5.281714823329821,47.56095967225125,A,7.08.23
3.1,4.952508333333333,4.473378639668226,22.841851542494016,A,7.08.23
3.2,4.95462,4.335400908486918,45.12810359517904,A,7.08.23
3.2,4.975980000000001,4.275735058123246,46.22574845524332,A,7.08.23
3.2,4.984476666666667,4.5316139087080956,39.19860081730899,A,7.08.23
3.4,4.990655,5.077315462986007,39.78941849808574,A,7.08.23
7.6,4.990711666666667,4.976274530170485,31.199059553438772,A,7.08.23
3.3,4.9908383333333335,6.2286099013872445,23.96106253489983,A,7.08.23
3.4,5.001601666666668,7.786787769990042,33.09984872362469,A,7.08.23
3.3,5.01091,4.73976432858035,42.924344825752826,A,7.08.23
3.2,5.024955,4.773847771808505,50.606536437037654,A,7.08.23
18.0,5.025008333333333,5.444451238494366,34.36980155273756,A,7.08.23
3.3,5.025308333333333,6.0404784043785185,26.925729949351002,A,7.08.23
3.2,5.032986666666667,4.761248568538576,37.247364425799454,A,7.08.23
2.5,5.033040000000001,5.281085674650967,25.224289250736938,A,7.08.23
3.2,5.033081666666667,4.520393234677613,42.194806615088915,A,7.08.23
3.2,5.048673333333334,4.586454757722095,45.73415922259167,A,7.08.23
3.3,5.078500000000001,5.447267848532647,29.300484314884674,A,7.08.23
3.1,5.08412,5.113933032145724,41.41466815891798,A,7.08.23
3.3,5.089558333333334,4.318610804853961,39.94361027024303,A,7.08.23
3.1,5.120363333333334,4.682015055790544,35.797353267078556,A,7.08.23
3.3,5.123333333333334,5.13895454746671,44.35466069719858,A,7.08.23
3.1,5.1270983333333335,4.98966798838228,22.349862979462262,A,7.08.23
3.3,5.14456,4.656638510758057,42.3180739435302,A,7.08.23
3.4,5.153991666666667,4.971874336246401,37.68625452320057,A,7.08.23
3.3,5.155688333333333,5.176017395220697,57.484731774651756,A,7.08.23
3.3,5.16378,5.467161740874872,42.28534408243856,A,7.08.23
3.3,5.181135,4.804808565881103,39.06682776271092,A,7.08.23
3.4,5.183008333333333,4.810737357940525,27.58322569689173,A,7.08.23
3.2,5.1838999999999995,5.946477058809251,31.94110376645502,A,7.08.23
3.3,5.191743333333334,5.768408949719742,39.567571338677006,A,7.08.23
3.1,5.195538333333333,5.230909460922703,43.23825227799615,A,7.08.23
3.2,5.196626666666666,4.948602613294497,35.58418583729503,A,7.08.23
3.3,5.204721666666667,5.469623173587024,33.3165565310752,A,7.08.23
3.3,5.2083200000000005,4.842695676255971,40.2352153646957,A,7.08.23
3.3,5.2198183333333334,5.510758192045614,40.06348664827923,A,7.08.23
3.2,5.223086666666666,5.086178857367486,42.152881290472315,A,7.08.23
3.2,5.2326500000000005,4.849114373093471,32.262069187752715,A,7.08.23
3.3,5.254365000000001,7.012140343664214,34.79084278492874,A,7.08.23
3.3,5.256478333333334,5.275039762724191,36.05053405060574,A,7.08.23
3.3,5.274233333333333,4.626705139642581,44.78120912295772,A,7.08.23
3.4,5.283105000000001,4.818205699790269,51.30927065627074,A,7.08.23
3.2,5.28742,4.8311884889844805,34.51259698378871,A,7.08.23
3.5,5.296756666666667,5.023928902344778,40.811148573247834,A,7.08.23
3.4,5.2980350000000005,5.295618038158864,29.665518169341485,A,7.08.23
3.2,5.299580000000001,5.650540954666212,41.543359846530926,A,7.08.23
3.5,5.310223333333334,5.4866092298179865,37.76071300878438,A,7.08.23
3.2,5.310793333333334,4.8058913082350045,42.189269905443794,A,7.08.23
3.3,5.31632,5.015751066850498,43.682571451098994,A,7.08.23
3.3,5.320308333333333,5.47541428823024,41.009859814037824,A,7.08.23
3.5,5.323418333333334,5.727364402730018,36.782251424980956,A,7.08.23
3.3,5.334395000000001,5.11145613505505,40.82643673258964,A,7.08.23
3.4,5.357801666666666,4.981025661574677,48.35117361030189,A,7.08.23
3.4,5.376930000000001,5.118454523850232,29.914711497652146,A,7.08.23
3.3,5.40065,6.921096158912405,40.18653445825629,A,7.08.23
3.5,5.401518333333334,5.287197469500825,43.507803604383604,A,7.08.23
3.3,5.4067066666666665,4.850539924344048,42.79809183963549,A,7.08.23
3.5,5.413408333333334,5.307539771310985,47.005805823648345,A,7.08.23
3.5,5.427261666666667,5.254926950437948,39.16900368005577,A,7.08.23
3.3,5.429241666666667,5.109672650694847,41.688480241648435,A,7.08.23
17.6,5.4292966666666675,6.425379322608933,20.74618428916426,A,7.08.23
3.4,5.42959,4.347166846739128,44.379605499886296,A,7.08.23
3.4,5.435350000000001,5.782976225251332,37.11960663560276,A,7.08.23
3.4,5.4553183333333335,5.482834349153563,33.63339373755236,A,7.08.23
3.4,5.465643333333333,5.602347081294283,55.20800243884589,A,7.08.23
3.3,5.469873333333334,5.707606419688091,35.991931267056664,A,7.08.23
3.2,5.480105,4.904231367167085,40.170838069020604,A,7.08.23
3.3,5.4850900000000005,5.42530781426467,33.80915155285673,A,7.08.23
3.3,6.510065,5.365625709760934,40.97200156522091,A,7.08.23
3.4,6.513733333333334,4.665661142440513,44.39922056744778,A,7.08.23
3.5,6.53151,4.6547098711598665,43.01508180204467,A,7.08.23
3.4,6.53497,4.172893397742882,48.78009144430368,A,7.08.23
3.6,6.538266666666667,4.688894354738295,55.367618032405396,A,7.08.23
3.4,6.540266666666667,4.979143707314506,48.21999209348589,A,7.08.23
13.8,6.540323333333333,4.6689879493787885,33.8922564437015,A,7.08.23
3.4,6.540553333333333,4.873999886214733,38.21472727488339,A,7.08.23
3.4,6.563475,4.727460419060662,49.4874722754692,A,7.08.23
3.4,6.566916666666668,4.539925131946802,44.11339974004269,A,7.08.23
3.5,6.58115,5.296912926249206,39.38474170572084,A,7.08.23
3.5,6.586541666666666,5.633162013022229,50.0148884540009,A,7.08.23
3.5,6.598496666666667,4.9110707642976195,53.43078153584227,A,7.08.23
3.3,6.6130249999999995,4.849863303592429,45.88420414894557,A,7.08.23
3.4,6.619126666666667,4.362712319474667,63.39593487066591,A,7.08.23
3.5,6.6233233333333335,4.240393337560818,57.07520605427193,A,7.08.23
3.5,6.63051,4.911254541715607,37.38797765731877,A,7.08.23
3.5,6.640391666666668,4.8436188662890345,47.85388267834622,A,7.08.23
3.5,6.646961666666667,5.052084824768826,40.35801615156038,A,7.08.23
3.7,6.65181,4.992927346378565,41.77547909795589,A,7.08.23
3.4,6.652941666666667,4.8585304820444435,43.88048287932616,A,7.08.23
4.4,6.654871666666667,3.9726777609903365,36.974219326032866,A,7.08.23
3.5,6.6549450000000006,4.621566598769277,48.38305417789248,A,7.08.23
3.6,6.668366666666667,5.5124807704705745,45.0124135893521,A,7.08.23
3.5,6.673205,4.582543174736202,56.4611004273045,A,7.08.23
3.4,6.675855,5.2743620672263205,45.1144372321927,A,7.08.23
3.6,6.678555,5.471126624848694,49.04889073259279,A,7.08.23
3.5,6.69235,4.696591163054109,49.56037060846303,A,7.08.23
3.5,6.696326666666667,4.770616764668375,39.610930033438024,A,7.08.23
3.3,6.70199,4.135013019200414,49.57094309441646,A,7.08.23
3.8,6.702785,4.850792800541967,132.0985983571234,A,7.08.23
3.4,6.713023333333334,4.5883750705979764,47.26076269914216,A,7.08.23
3.6,6.7341500000000005,4.538752658292651,42.52103695675257,A,7.08.23
3.3,6.738605000000001,4.235326463822275,47.700472860578834,A,7.08.23
3.4,6.747715,4.751369764562696,45.87854739385524,A,7.08.23
3.5,6.766030000000001,4.886937890201807,37.199591010539294,A,7.08.23
3.5,6.786531666666667,5.50414060940966,33.2312744614049,A,7.08.23
3.4,6.7873,4.864111981354654,69.41697494833633,A,7.08.23
3.5,6.793706666666667,5.2401817427016795,36.65606458656361,A,7.08.23
3.4,6.82052,4.588225272018462,50.35407471138713,A,7.08.23
3.4,6.827621666666667,5.645337215159088,41.91027223984716,A,7.08.23
3.4,6.830448333333334,4.410330840852112,44.90574081273992,A,7.08.23
3.4,6.833725,4.711222710087895,49.7415933224857,A,7.08.23
3.3,6.841208333333333,4.385170586872846,39.348716361509375,A,7.08.23
2.5,6.841263333333333,4.161408368032426,22.206676098873768,A,7.08.23
3.3,6.841305000000001,4.676736445631832,47.372749076316765,A,7.08.23
3.2,6.84683,4.981807000003755,39.72414980423958,A,7.08.23
3.5,6.851023333333333,4.539686844218522,56.163169088794014,A,7.08.23
3.4,6.853758333333333,4.229504490736872,48.790918818636015,A,7.08.23
3.4,6.859325,4.59195347642526,53.054795591080776,A,7.08.23
3.4,6.862031666666667,4.486404984723777,57.14998893575805,A,7.08.23
3.5,6.872568333333334,5.735048362985253,33.080218025166836,A,7.08.23
3.4,6.882498333333333,4.574596016667783,46.51675749969688,A,7.08.23
3.3,6.8933333333333335,5.064952529966831,46.91740566087615,A,7.08.23
24.5,6.893388333333334,4.584843998774886,34.564273706689065,A,7.08.23
3.5,6.893796666666668,5.010204091202468,42.777193986957315,A,7.08.23
3.6,6.8981900000000005,4.771955116651952,52.68951359541542,A,7.08.23
3.3,6.901708333333334,4.677671915385872,49.67597022968175,A,7.08.23
3.5,6.911381666666667,5.320731509942561,38.34495200987798,A,7.08.23
3.5,6.915446666666667,4.660441956482828,49.44247704428528,A,7.08.23
3.6,6.921755000000001,5.536015449091792,25.006623303683988,A,7.08.23
3.4,6.92455,4.915329458657652,41.23368237260257,A,7.08.23
3.4,6.926816666666667,4.387037505861372,57.251799497053554,A,7.08.23
3.3,6.9408883333333335,4.917994043324143,45.09745750799573,A,7.08.23
3.4,6.947053333333334,4.538435273338109,41.6613437800467,A,7.08.23
3.3,6.947713333333334,4.585539860185236,58.539073563558375,A,7.08.23
3.4,6.949443333333334,4.431479077320546,39.34416521530183,A,7.08.23
3.4,6.9505083333333335,4.992663282435387,39.31321802239875,A,7.08.23
3.6,6.951801666666667,4.894556949380785,46.07248476061785,A,7.08.23
3.6,6.975015,5.052182475104928,51.53373378804241,A,7.08.23
3.5,6.980865,4.93876552535221,35.53153545090444,A,7.08.23
3.5,6.98245,4.234952161088586,45.163065613321194,A,7.08.23
3.5,6.986955,5.281095964834094,33.10992957839865,A,7.08.23
3.4,6.990676666666667,6.228317733388394,44.268234744485916,A,7.08.23
3.5,6.994183333333334,4.4740232662297785,51.18638008550973,A,7.08.23
3.3,6.999826666666666,4.929459463339299,56.008033883838124,A,7.08.23
3.5,7.001578333333334,4.509523718152195,36.366614737229675,A,7.08.23
3.3,7.011665,4.583276146091521,42.31344242431148,A,7.08.23
9.4,7.01172,5.863962635863572,21.20468256388091,A,7.08.23
3.4,7.011876666666667,4.5975217297673225,54.04148981326701,A,7.08.23
3.3,7.0319666666666665,5.303974220063537,47.655061428600355,A,7.08.23
3.5,7.054573333333334,4.3068602359853685,38.68842073488727,A,7.08.23
3.5,7.059928333333334,4.570589035749435,45.80230060618437,A,7.08.23
3.8,7.059986666666666,5.842094491701573,21.569083546990342,A,7.08.23
3.5,7.06005,4.770066594704986,35.3819726380818,A,7.08.23
3.5,7.069978333333334,5.956319031305611,32.84174694667212,A,7.08.23
3.4,7.074901666666666,4.320711691863835,57.63753669882445,A,7.08.23
3.4,7.07965,4.641364478506148,52.04514816548417,A,7.08.23
3.4,7.085526666666667,4.58889411855489,56.30711665728744,A,7.08.23
3.5,7.10372,4.285361456219107,44.88340274081487,A,7.08.23
3.5,7.115666666666667,4.554754003882408,57.988487137447784,A,7.08.23
3.4,7.118893333333333,4.267247985117137,59.20421675330882,A,7.08.23
3.6,7.1197783333333335,4.185175651684403,36.74571920263642,A,7.08.23
3.4,7.129966666666666,4.627585096284747,40.4006365089106,A,7.08.23
3.5,7.132583333333334,4.380803695879877,41.04500666652953,A,7.08.23
3.3,7.133430000000001,4.839857959654182,53.57355793221794,A,7.08.23
3.4,7.148093333333334,4.853030405938625,47.76387787398866,A,7.08.23
3.4,7.1613283333333335,5.229140658862889,47.516045638504096,A,7.08.23
3.5,7.16869,4.281100247520953,48.35490756293972,A,7.08.23
3.3,7.18578,4.936185443308204,26.0502170094722,A,7.08.23
3.5,7.187151666666667,5.602416824083775,44.692730634031086,A,7.08.23
3.5,7.19495,4.545221871230751,35.24130102970483,A,7.08.23
3.4,7.204113333333334,4.564594745635986,45.794769394017756,A,7.08.23
3.4,7.21372,5.290355047211051,21.30024976283064,A,7.08.23
14.9,7.213776666666667,5.959057732950896,23.617320624766897,A,7.08.23
3.4,7.214025,4.306556680239737,61.05030362425725,A,7.08.23
3.4,7.240281666666666,5.063938539475203,39.49913621656788,A,7.08.23
3.5,7.256833333333334,5.571352336555719,31.953692120589714,A,7.08.23
3.4,7.2628433333333335,4.403763262555003,57.81352409781752,A,7.08.23
3.5,7.267083333333334,5.421597255859524,41.04661101833371,A,7.08.23
3.5,7.279925,5.495587217621505,37.24933087606888,A,7.08.23
3.3,7.280798333333334,4.377288829069585,50.09284911379333,A,7.08.23
3.3,7.281930000000001,5.500074817799032,52.14105623923489,A,7.08.23
3.4,7.297185000000001,4.756067043170333,48.318371494241916,A,7.08.23
3.4,7.3025150000000005,6.263818932231516,35.2604472776123,A,7.08.23
3.4,7.309163333333333,4.3945009326562285,34.10797051097076,A,7.08.23
3.4,7.313748333333334,5.256101757287979,41.84745229274985,A,7.08.23
16.3,7.313805,5.451881019864231,25.580458327140057,A,7.08.23
3.5,7.314076666666667,4.224501546472311,48.280410566357325,A,7.08.23
3.6,7.319305,4.837009794544429,57.62535637195456,A,7.08.23
3.6,7.330633333333334,5.707587664946914,29.11946234751812,A,7.08.23
3.4,7.346516666666667,4.698494722601026,40.74431673548094,A,7.08.23
3.4,7.351458333333334,4.620590601116419,63.31599911622271,A,7.08.23
3.5,7.373021666666667,4.838503309059888,40.817540051016806,A,7.08.23
3.5,7.3777083333333335,4.625642376486212,55.532177541895514,A,7.08.23
3.5,7.38271,4.593221209477633,30.042901234049612,A,7.08.23
19.2,7.382768333333334,4.2285798424854875,37.64267311654548,A,7.08.23
3.6,7.383088333333333,4.732073569204658,41.20561585813344,A,7.08.23
24.6,7.383148333333334,4.741122372448444,26.611756109503986,A,7.08.23
3.3,7.383558333333334,4.772685408592224,53.806639694806094,A,7.08.23
3.4,7.399975,5.034723774995655,35.9521082699936,A,7.08.23
3.4,7.40434,4.7925943485461175,43.19510845431361,A,7.08.23
3.7,7.410070000000001,4.747370222583413,57.95432819468117,A,7.08.23
3.4,7.420465000000001,4.8511829767376184,43.242964270504885,A,7.08.23
3.4,7.434670000000001,4.45881681330502,38.983691308599184,A,7.08.23
3.5,7.4576,4.719380171503872,53.74107222333611,A,7.08.23
3.5,7.463963333333334,4.539431867189705,47.7577462187422,A,7.08.23
17.6,7.464021666666667,4.334979869425297,20.51959432283637,A,7.08.23
3.5,7.464315,5.064040546305478,38.48311234545111,A,7.08.23
3.5,7.467231666666667,5.021125637926161,31.66197701506427,A,7.08.23
3.4,7.474351666666667,4.8020351133309305,56.14897849308011,A,7.08.23
3.4,7.476133333333334,6.790046133566648,27.860355824789345,A,7.08.23
3.4,7.479035,5.086333266459405,45.640243013310865,A,7.08.23
3.7,7.487181666666667,4.149489963427186,46.13972270914436,A,7.08.23
3.5,7.495486666666667,4.840044445358217,60.96665856070763,A,7.08.23
3.5,7.496511666666667,4.802697986830026,41.93984154127314,A,7.08.23
3.6,7.504565,5.0737390806898475,38.61304833635389,A,7.08.23
3.7,7.514848333333334,4.496483986731619,39.06908752451806,A,7.08.23
3.6,7.531226666666667,5.310528070200235,39.57690246271324,A,7.08.23
3.5,7.538538333333333,5.019459359813482,51.09489131477292,A,7.08.23
3.6,7.54278,5.449099001009017,40.38053996170479,A,7.08.23
3.5,7.546621666666667,4.579737502150238,56.45959600956369,A,7.08.23
3.6,7.560121666666666,5.319605143275112,36.916300687842714,A,7.08.23
3.6,7.562465,4.979546099901199,39.76259642274763,A,7.08.23
3.6,7.569708333333334,5.4674774669110775,33.81043524767603,A,7.08.23
3.6,7.587205,5.60095065459609,24.658828471843954,A,7.08.23
3.6,7.599045,4.3395107868127525,45.321278347409844,A,7.08.23
3.5,7.614426666666668,5.043911183252931,46.488092113284694,A,7.08.23
3.6,7.638496666666667,4.382442674133927,47.101863454631804,A,7.08.23
3.7,7.643355000000001,4.790394527371973,63.34903012630208,A,7.08.23
3.7,7.644513333333334,5.412782579660416,46.33220852592388,A,7.08.23
3.7,7.654385,4.468306086957455,40.817625156974906,A,7.08.23
3.6,7.655701666666667,4.393396374769509,62.086942686372915,A,7.08.23
3.5,7.659511666666668,5.0602879812940955,56.078836718032505,A,7.08.23
3.7,7.667653333333334,5.128641836810857,41.058937307107506,A,7.08.23
3.7,7.677173333333333,5.260938674677163,47.310424679147815,A,7.08.23
3.8,7.695118333333334,5.359567353501916,37.952557557180214,A,7.08.23
3.6,7.699323333333334,5.209563828073442,39.61020465714035,A,7.08.23
3.8,7.701045,6.415497395675629,35.98094559508987,A,7.08.23
3.8,7.705348333333333,4.524991493206471,51.28259313970886,A,7.08.23
3.6,7.714821666666667,4.9882383262738585,43.584526516133366,A,7.08.23
3.6,7.718701666666667,5.042409877292812,47.951142610046006,A,7.08.23
3.6,7.722926666666667,4.582243484444916,37.73554558324746,A,7.08.23
3.7,7.727360000000001,4.929425925947726,49.61705077784275,A,7.08.23
3.5,7.733708333333334,5.032813128083944,64.44641251889634,A,7.08.23
3.6,7.7372933333333345,5.182136011775583,53.61521932829385,A,7.08.23
3.6,7.743128333333334,5.093368856702,51.11300483248858,A,7.08.23
3.7,7.743846666666667,5.234631546307355,41.59111711805588,A,7.08.23
3.9,7.750191666666667,4.463598891161382,57.454745436456484,A,7.08.23
3.8,7.75674,4.961190149653703,44.64986842178963,A,7.08.23
3.6,7.775533333333334,5.044491613283753,51.57212038560312,A,7.08.23
3.8,7.79138,5.008953247219324,43.868823661555204,A,7.08.23
3.7,7.794218333333333,4.826075443997979,47.261713845119004,A,7.08.23
3.7,7.795173333333334,5.568137323949486,42.57317116495539,A,7.08.23
3.7,7.797468333333334,4.402138052973896,39.70938439971957,A,7.08.23
3.6,7.804471666666667,4.431380973663181,40.49573414095924,A,7.08.23
3.6,7.806188333333334,5.340103989932686,39.67160881327738,A,7.08.23
18.7,7.8062483333333335,4.317738152574748,30.834766619910837,A,7.08.23
3.7,7.806560000000001,4.56156279752031,52.89948367279416,A,7.08.23
3.6,7.814121666666667,4.705413089133799,38.15374336889944,A,7.08.23
3.6,7.815145,5.080741195008159,47.26592511605696,A,7.08.23
3.7,7.825093333333333,5.861696875654161,32.975295644668094,A,7.08.23
3.8,7.835883333333333,5.305609993636608,45.19469168813375,A,7.08.23
3.6,7.8438083333333335,5.499430784955621,38.20502473496974,A,7.08.23
3.5,7.85032,4.776622256729752,43.72844620140873,A,7.08.23
3.6,7.852875,4.672882998362184,51.53051734243762,A,7.08.23
3.7,7.854578333333333,5.095157333184034,66.50578236517568,A,7.08.23
3.6,7.862393333333333,4.644366609398276,39.83414047295146,A,7.08.23
3.8,7.8740250000000005,4.628316825721413,53.45503475675714,A,7.08.23
3.6,7.880145000000001,5.002410173881799,41.085980153271485,A,7.08.23
3.4,7.885798333333335,4.946881974115968,41.06233837255298,A,7.08.23
3.4,7.89544,5.200955359265208,37.88313149396606,A,7.08.23
3.4,7.910773333333334,5.044106145389378,38.16124189165766,A,7.08.23
3.6,7.928120000000001,4.618787722662091,52.33417605146295,A,7.08.23
14.2,7.92818,5.467076020780951,24.940051908953215,A,7.08.23
3.7,7.928416666666667,5.29434008942917,35.724114740276775,A,7.08.23
3.7,7.936531666666667,6.211272937245667,22.981755423225668,A,7.08.23
3.6,7.939506666666667,4.514793309383094,52.74412442882029,A,7.08.23
3.7,7.941043333333334,4.785627439618111,48.48221592751517,A,7.08.23
3.7,7.943708333333333,4.772474443539977,55.354764469519694,A,7.08.23
3.6,7.9472916666666675,5.621694617904723,36.2268137762553,A,7.08.23
3.6,7.951123333333333,6.3584992829710245,34.690376416009414,A,7.08.23
3.6,7.960843333333333,6.29583409242332,32.684551243140575,A,7.08.23
3.3,7.980271666666667,4.256043337285519,45.515956439286335,A,7.08.23
3.4,7.989855,4.8374199266545475,43.62627143062741,A,7.08.23
3.4,8.001778333333334,4.867168998345733,48.41045807570382,A,7.08.23
3.5,8.01201,4.992547675035894,28.831689550738854,A,7.08.23
3.5,8.023091666666668,4.846276510041207,47.30961056861612,A,7.08.23
20.1,8.02315,3.907232481520623,38.03416757138931,A,7.08.23
3.6,8.023485,4.572734391782433,60.903745320206575,A,7.08.23
3.8,8.029153333333333,4.978679213672876,42.73793866413382,A,7.08.23
3.7,8.030491666666666,4.299702643882483,41.29002482532807,A,7.08.23
3.7,8.044301666666668,4.985607723705471,40.62325084507981,A,7.08.23
3.5,8.055731666666667,5.151360273826867,40.78088438648254,A,7.08.23
3.8,8.056333333333333,4.891193683259189,37.10264576197055,A,7.08.23
3.5,8.082615,4.744353077374399,54.312442661262494,A,7.08.23
3.5,8.085703333333333,5.337034589610994,44.35139916606687,A,7.08.23
3.5,8.086453333333333,4.481632490642369,41.356539253553215,A,7.08.23
3.5,8.087198333333333,4.581343678757548,29.265785970010974,A,7.08.23
3.6,8.091913333333334,5.068439290858805,40.37284198028216,A,7.08.23
3.5,8.107151666666667,4.673046269454062,40.94131245914805,A,7.08.23
3.4,8.109678333333333,4.599698030389845,45.69483316053811,A,7.08.23
3.4,8.11552,4.361240029800683,48.38499135868935,A,7.08.23
3.6,8.123133333333334,5.091592462267727,47.41499692540005,A,7.08.23
3.5,8.126223333333334,4.342169806361198,50.77784759438191,A,7.08.23
3.6,8.133843333333335,4.691332974471152,46.16521069357685,A,7.08.23
3.6,8.139233333333333,4.973467627540231,51.517192371804796,A,7.08.23
3.4,8.147883333333334,4.491159510798752,58.303810788302364,A,7.08.23
3.6,8.501561666666667,5.310097808018327,33.05876423533188,A,7.08.23
3.7,8.505376666666667,5.4785517221316695,37.69760869569378,A,7.08.23
3.8,8.522085,4.49419396976009,56.14659315741678,A,7.08.23
3.8,8.525408333333335,4.706627547275275,46.8053123545735,A,7.08.23
4.0,8.526006666666667,5.21112127089873,42.465351198704,A,7.08.23
3.8,8.52966,4.919213956221938,58.18375434388,A,7.08.23
3.7,8.532878333333334,5.219051501248032,50.66281119231424,A,7.08.23
3.6,8.539416666666666,5.33161450130865,82.49464767791842,A,7.08.23
3.4,8.541113333333334,4.509271965362132,64.41373830415544,A,7.08.23
3.7,8.554398333333333,4.979061687365174,49.232972836249914,A,7.08.23
3.5,8.555968333333334,4.765326272230595,47.01424165141389,A,7.08.23
3.5,8.562125000000002,4.556250106077641,49.403243989241034,A,7.08.23
3.5,8.58669,5.173080879729241,34.95661197983502,A,7.08.23
3.7,8.592276666666667,4.817117661237717,31.235962205095298,A,7.08.23
3.6,8.593838333333334,5.647641204297543,37.739161432038934,A,7.08.23
3.7,8.595120000000001,5.410761987324804,44.31086128687704,A,7.08.23
3.7,8.597243333333333,4.677427911199629,37.48913365434773,A,7.08.23
18.7,8.597305,5.560577586758882,29.676284014096517,A,7.08.23
3.6,8.597616666666665,4.961153281386942,55.207804764803655,A,7.08.23
3.6,8.61266,5.5618634428828955,47.34645116956931,A,7.08.23
3.6,8.619358333333334,5.777230449020863,22.458960040827108,A,7.08.23
3.8,8.622315000000002,5.169350394047797,50.90657052867918,A,7.08.23
3.6,8.64111,5.395680838264525,38.23341120787581,A,7.08.23
3.7,8.656749999999999,6.012629057280719,41.698565818182175,A,7.08.23
3.7,8.661911666666667,4.8509264015592635,63.38453179520467,A,7.08.23
3.6,8.66794,4.6107339560985565,58.19680532117937,A,7.08.23
3.4,8.670481666666667,5.036828354001045,40.99275628964355,A,7.08.23
3.4,8.682716666666668,4.96376728406176,34.767164697624324,A,7.08.23
3.5,8.695183333333334,5.219767945818603,37.469757040360015,A,7.08.23
3.4,8.706906666666667,5.028901560232043,46.39205348621547,A,7.08.23
3.6,8.728370000000002,4.628984692972153,56.639953065457796,A,7.08.23
3.6,8.748531666666668,5.222341178916395,30.976180221949676,A,7.08.23
3.6,8.753490000000001,5.012295190710574,70.02932694474966,A,7.08.23
3.7,8.757055000000001,5.697379608638585,50.27436216198587,A,7.08.23
3.8,8.772673333333334,5.717551822774112,205.10849375032655,A,7.08.23
3.8,8.779713333333335,5.3882759576663375,35.10410417150171,A,7.08.23
3.8,8.780668333333333,4.844139796216041,47.138409066246794,A,7.08.23
3.3,8.801430000000002,6.995641213841736,28.776453096989616,A,7.08.23
3.3,8.816175,4.756621811073273,44.63379660430152,A,7.08.23
3.6,8.8359,4.799615983385593,36.04407211971094,A,7.08.23
3.5,8.836651666666667,5.6440310892648995,27.83405110357453,A,7.08.23
3.5,8.839341666666666,4.734296739567071,83.33505000616108,A,7.08.23
3.5,8.847633333333334,4.553502348717302,52.60415736546924,A,7.08.23
3.6,8.857116666666666,4.705156310927123,41.33201084611274,A,7.08.23
3.6,8.864455,5.139341921545565,32.08823969999313,A,7.08.23
3.5,8.872308333333335,4.912530973087996,44.93331131370029,A,7.08.23
3.5,8.872858333333333,5.07659178506583,39.43239849502755,A,7.08.23
3.8,8.896186666666667,5.408358396496624,29.285086663249043,A,7.08.23
3.6,8.916396666666666,4.856292311102152,49.34045840674695,A,7.08.23
3.6,8.91763,4.809660465456545,29.552088456549463,A,7.08.23
3.5,8.942808333333334,4.813864754512906,34.413432501882546,A,7.08.23
3.5,8.962568333333333,5.16957258945331,43.039791796036894,A,7.08.23
3.6,8.972608333333334,5.5998367802239954,37.47358480407424,A,7.08.23
3.4,8.974141666666668,4.8005420290865,21.795845141456375,A,7.08.23
3.5,8.98297,4.6247111251577735,44.599650443138664,A,7.08.23
5.3,8.983028333333333,3.9587772469967604,24.95199251531937,A,7.08.23
3.5,8.983116666666668,4.724135939963162,42.963048054150796,A,7.08.23
3.4,8.984016666666667,5.023830072488636,58.12262757161586,A,7.08.23
19.9,8.984073333333333,5.201003693044186,25.184570621265703,A,7.08.23
3.7,8.984405,4.705933500546962,44.635966574009586,A,7.08.23
11.2,8.984466666666666,5.213996455073357,27.95073174501794,A,7.08.23
3.5,8.984653333333334,4.367287020664662,39.37459439906084,A,7.08.23
3.5,8.992566666666667,5.6033689812757075,25.64136696215148,A,7.08.23
3.6,9.003233333333334,5.2084419978782535,40.91166924039468,A,7.08.23
