Peak Time (min),Peak Area,Peak Width (ms),Peak Height,Start Time,Particle,Concentration,Stamp,Laser Power,Setup,Notes
0.09233833333333334,215.40834435656458,1.0505798883779789,41.378836772922625,,,,,,,"Loaded files in order:
1. ch7.m4.txt
2. ch7.m5.txt
3. ch7.m6.txt"
0.09383833333333333,339.48489079555014,1.7418255761731416,40.35323876661835,,,,,,,"Loaded files in order:
1. ch7.m4.txt
2. ch7.m5.txt
3. ch7.m6.txt"
0.09512166666666667,336.60466711839246,1.309067077923828,48.26930695213896,,,,,,,"Loaded files in order:
1. ch7.m4.txt
2. ch7.m5.txt
3. ch7.m6.txt"
0.09518166666666668,218.89428462193348,1.0477409058592457,33.228878353353075,,,,,,,"Loaded files in order:
1. ch7.m4.txt
2. ch7.m5.txt
3. ch7.m6.txt"
0.09724333333333333,266.1597299414166,1.427439172569575,41.71120205283631,,,,,,,"Loaded files in order:
1. ch7.m4.txt
2. ch7.m5.txt
3. ch7.m6.txt"
0.09730666666666667,247.1504909923325,1.1119187790507568,30.96520711701632,,,,,,,"Loaded files in order:
1. ch7.m4.txt
2. ch7.m5.txt
3. ch7.m6.txt"
0.09761666666666667,400.43531996425537,1.5785296688925883,60.18996575417964,,,,,,,"Loaded files in order:
1. ch7.m4.txt
2. ch7.m5.txt
3. ch7.m6.txt"
0.11266000000000001,346.89607476615896,1.1988840646939933,50.75633192839751,,,,,,,"Loaded files in order:
1. ch7.m4.txt
2. ch7.m5.txt
3. ch7.m6.txt"
0.12231500000000001,381.44506845894114,1.5925642750356928,56.246538190901184,,,,,,,"Loaded files in order:
1. ch7.m4.txt
2. ch7.m5.txt
3. ch7.m6.txt"
0.12237833333333334,274.3181217882507,1.0756287565862295,38.99741523101152,,,,,,,"Loaded files in order:
1. ch7.m4.txt
2. ch7.m5.txt
3. ch7.m6.txt"
0.14110999999999999,422.8060550546738,3.0208385027959594,43.006824151299625,,,,,,,"Loaded files in order:
1. ch7.m4.txt
2. ch7.m5.txt
3. ch7.m6.txt"
0.14117,235.24376249277543,1.0520951890968717,37.825666833879765,,,,,,,"Loaded files in order:
1. ch7.m4.txt
2. ch7.m5.txt
3. ch7.m6.txt"
0.14903833333333336,288.1200464698134,3.5002956261625515,25.92206376567048,,,,,,,"Loaded files in order:
1. ch7.m4.txt
2. ch7.m5.txt
3. ch7.m6.txt"
0.15675166666666668,372.8057562475688,1.6275053282355656,45.53108739941345,,,,,,,"Loaded files in order:
1. ch7.m4.txt
2. ch7.m5.txt
3. ch7.m6.txt"
0.16191166666666668,493.0612937667634,1.684877138050797,69.19317895127351,,,,,,,"Loaded files in order:
1. ch7.m4.txt
2. ch7.m5.txt
3. ch7.m6.txt"
0.16197166666666668,290.1161647918549,1.4187134286708898,38.380222444520015,,,,,,,"Loaded files in order:
1. ch7.m4.txt
2. ch7.m5.txt
3. ch7.m6.txt"
0.16794000000000003,374.6733944329075,1.1198622623240226,64.9941191803885,,,,,,,"Loaded files in order:
1. ch7.m4.txt
2. ch7.m5.txt
3. ch7.m6.txt"
0.1704816666666667,314.01981399015614,1.4561058010163834,44.8419854155847,,,,,,,"Loaded files in order:
1. ch7.m4.txt
2. ch7.m5.txt
3. ch7.m6.txt"
0.1827166666666667,251.86541348796624,1.4313387161033462,38.59810596961768,,,,,,,"Loaded files in order:
1. ch7.m4.txt
2. ch7.m5.txt
3. ch7.m6.txt"
0.18277333333333334,168.84099644785454,1.0437273932780955,27.123785412436206,,,,,,,"Loaded files in order:
1. ch7.m4.txt
2. ch7.m5.txt
3. ch7.m6.txt"
0.195185,432.4562619042909,3.3926688092396944,41.30860633237078,,,,,,,"Loaded files in order:
1. ch7.m4.txt
2. ch7.m5.txt
3. ch7.m6.txt"
0.19524166666666667,218.40455621495528,1.454806353150343,30.973097949393026,,,,,,,"Loaded files in order:
1. ch7.m4.txt
2. ch7.m5.txt
3. ch7.m6.txt"
0.20690666666666668,351.00617813280576,1.6952321786695392,50.999950875399556,,,,,,,"Loaded files in order:
1. ch7.m4.txt
2. ch7.m5.txt
3. ch7.m6.txt"
0.22837000000000002,401.4552874295396,1.4538223400944843,62.716190530372344,,,,,,,"Loaded files in order:
1. ch7.m4.txt
2. ch7.m5.txt
3. ch7.m6.txt"
0.22843,330.5847034769204,2.18448795612494,38.153341091411264,,,,,,,"Loaded files in order:
1. ch7.m4.txt
2. ch7.m5.txt
3. ch7.m6.txt"
0.23459833333333335,992.6403712835738,11.673695485503412,26.456117919461015,,,,,,,"Loaded files in order:
1. ch7.m4.txt
2. ch7.m5.txt
3. ch7.m6.txt"
0.24853000000000003,310.09042641788477,2.931725942331832,33.98735613530274,,,,,,,"Loaded files in order:
1. ch7.m4.txt
2. ch7.m5.txt
3. ch7.m6.txt"
0.25349,448.1987974989455,1.1026328189211199,76.7808009549886,,,,,,,"Loaded files in order:
1. ch7.m4.txt
2. ch7.m5.txt
3. ch7.m6.txt"
0.25355,423.6981427822237,1.0326591336372075,66.23532926312899,,,,,,,"Loaded files in order:
1. ch7.m4.txt
2. ch7.m5.txt
3. ch7.m6.txt"
0.25705500000000003,360.9320499561498,1.264853594149463,53.475009035408064,,,,,,,"Loaded files in order:
1. ch7.m4.txt
2. ch7.m5.txt
3. ch7.m6.txt"
0.2726733333333334,1639.8810002819553,1.4128565067221643,218.9935232145078,,,,,,,"Loaded files in order:
1. ch7.m4.txt
2. ch7.m5.txt
3. ch7.m6.txt"
0.2727366666666667,1116.9588283127814,1.3478160548082088,133.74906399627034,,,,,,,"Loaded files in order:
1. ch7.m4.txt
2. ch7.m5.txt
3. ch7.m6.txt"
0.27971333333333337,241.4335884317946,1.057122696598526,33.22435612835768,,,,,,,"Loaded files in order:
1. ch7.m4.txt
2. ch7.m5.txt
3. ch7.m6.txt"
0.2797766666666667,233.2705457071471,1.185024184625945,38.5400948305683,,,,,,,"Loaded files in order:
1. ch7.m4.txt
2. ch7.m5.txt
3. ch7.m6.txt"
0.28066833333333335,329.53140352561746,1.0849582725728397,51.8456931090614,,,,,,,"Loaded files in order:
1. ch7.m4.txt
2. ch7.m5.txt
3. ch7.m6.txt"
0.30143000000000003,857.0755193067126,7.685550475990749,31.07253847709532,,,,,,,"Loaded files in order:
1. ch7.m4.txt
2. ch7.m5.txt
3. ch7.m6.txt"
0.31617500000000004,264.7981759510959,1.0144844937982271,48.67790285465433,,,,,,,"Loaded files in order:
1. ch7.m4.txt
2. ch7.m5.txt
3. ch7.m6.txt"
0.31623,343.3486498606722,2.281283296007314,29.72802302103767,,,,,,,"Loaded files in order:
1. ch7.m4.txt
2. ch7.m5.txt
3. ch7.m6.txt"
0.3359,245.37452305844116,1.18950697776163,40.149093227371495,,,,,,,"Loaded files in order:
1. ch7.m4.txt
2. ch7.m5.txt
3. ch7.m6.txt"
0.33596000000000004,235.84805108082455,1.2543005885294405,33.391785949476045,,,,,,,"Loaded files in order:
1. ch7.m4.txt
2. ch7.m5.txt
3. ch7.m6.txt"
0.3366516666666667,246.3203712373166,2.0464394245209405,29.93564501686615,,,,,,,"Loaded files in order:
1. ch7.m4.txt
2. ch7.m5.txt
3. ch7.m6.txt"
0.3393416666666667,500.8566113381635,1.0773080574173945,90.9769070661744,,,,,,,"Loaded files in order:
1. ch7.m4.txt
2. ch7.m5.txt
3. ch7.m6.txt"
0.34763333333333335,328.3944488527478,1.0593158740666695,58.91217571804888,,,,,,,"Loaded files in order:
1. ch7.m4.txt
2. ch7.m5.txt
3. ch7.m6.txt"
0.3476916666666667,227.4251916451326,1.0491176368901507,40.305518718693484,,,,,,,"Loaded files in order:
1. ch7.m4.txt
2. ch7.m5.txt
3. ch7.m6.txt"
0.35711666666666664,393.3159558120647,2.3232497930905085,46.3794328414081,,,,,,,"Loaded files in order:
1. ch7.m4.txt
2. ch7.m5.txt
3. ch7.m6.txt"
0.3571766666666667,212.7368073024381,1.0744932436471573,31.07212883612023,,,,,,,"Loaded files in order:
1. ch7.m4.txt
2. ch7.m5.txt
3. ch7.m6.txt"
0.36445500000000003,251.67732303769216,2.1706552190094954,35.2008949000162,,,,,,,"Loaded files in order:
1. ch7.m4.txt
2. ch7.m5.txt
3. ch7.m6.txt"
0.36451333333333336,221.6921805359788,2.0069985866663047,25.165317722325405,,,,,,,"Loaded files in order:
1. ch7.m4.txt
2. ch7.m5.txt
3. ch7.m6.txt"
0.37230833333333335,313.4312120905473,1.4325205511500827,49.631752786421096,,,,,,,"Loaded files in order:
1. ch7.m4.txt
2. ch7.m5.txt
3. ch7.m6.txt"
0.3723666666666667,225.92904789096062,1.1802896170149324,32.40231736459696,,,,,,,"Loaded files in order:
1. ch7.m4.txt
2. ch7.m5.txt
3. ch7.m6.txt"
0.37285833333333335,271.5375228046419,1.092468848518911,42.66492199871769,,,,,,,"Loaded files in order:
1. ch7.m4.txt
2. ch7.m5.txt
3. ch7.m6.txt"
0.3729166666666667,188.0160792503543,1.195792020088993,35.206082828246,,,,,,,"Loaded files in order:
1. ch7.m4.txt
2. ch7.m5.txt
3. ch7.m6.txt"
0.37424166666666664,233.1173516300585,1.8226557139045325,28.765556857137085,,,,,,,"Loaded files in order:
1. ch7.m4.txt
2. ch7.m5.txt
3. ch7.m6.txt"
0.3961866666666667,199.02285818821676,1.0005379000358516,30.941240572326496,,,,,,,"Loaded files in order:
1. ch7.m4.txt
2. ch7.m5.txt
3. ch7.m6.txt"
0.39625000000000005,245.8083795298127,1.6611817668162985,43.013415062038796,,,,,,,"Loaded files in order:
1. ch7.m4.txt
2. ch7.m5.txt
3. ch7.m6.txt"
0.4163966666666667,310.18651544277924,1.294861366058467,54.20464146869813,,,,,,,"Loaded files in order:
1. ch7.m4.txt
2. ch7.m5.txt
3. ch7.m6.txt"
0.4164566666666667,231.80429963842556,1.2752815729094436,25.40190202689027,,,,,,,"Loaded files in order:
1. ch7.m4.txt
2. ch7.m5.txt
3. ch7.m6.txt"
0.41763,383.1296539442825,3.791605904570315,33.35602107472002,,,,,,,"Loaded files in order:
1. ch7.m4.txt
2. ch7.m5.txt
3. ch7.m6.txt"
0.41769000000000006,249.72645337417507,1.9354550476040457,26.361703253851513,,,,,,,"Loaded files in order:
1. ch7.m4.txt
2. ch7.m5.txt
3. ch7.m6.txt"
0.44280833333333336,266.75380077716915,1.6521689269808122,38.40525241171891,,,,,,,"Loaded files in order:
1. ch7.m4.txt
2. ch7.m5.txt
3. ch7.m6.txt"
0.46256833333333336,317.1934803317953,2.017795041739009,47.0079557840666,,,,,,,"Loaded files in order:
1. ch7.m4.txt
2. ch7.m5.txt
3. ch7.m6.txt"
0.47260833333333335,331.64037958554223,2.790728726121597,41.09029531790459,,,,,,,"Loaded files in order:
1. ch7.m4.txt
2. ch7.m5.txt
3. ch7.m6.txt"
0.47266833333333336,246.93023145857904,1.4468506299890578,33.510737705459476,,,,,,,"Loaded files in order:
1. ch7.m4.txt
2. ch7.m5.txt
3. ch7.m6.txt"
0.4831166666666667,321.1440939371263,1.2447799951885827,47.55498697456507,,,,,,,"Loaded files in order:
1. ch7.m4.txt
2. ch7.m5.txt
3. ch7.m6.txt"
0.483175,249.3140657974098,1.221680553018814,38.19795245826401,,,,,,,"Loaded files in order:
1. ch7.m4.txt
2. ch7.m5.txt
3. ch7.m6.txt"
0.48401666666666665,413.55030457756504,1.3816974317305721,63.559538632451165,,,,,,,"Loaded files in order:
1. ch7.m4.txt
2. ch7.m5.txt
3. ch7.m6.txt"
0.4840733333333334,197.1286662301614,1.2255882264638784,27.985341800472973,,,,,,,"Loaded files in order:
1. ch7.m4.txt
2. ch7.m5.txt
3. ch7.m6.txt"
0.48440500000000003,299.1258354044342,1.0081751230696683,49.46783892682409,,,,,,,"Loaded files in order:
1. ch7.m4.txt
2. ch7.m5.txt
3. ch7.m6.txt"
0.4844666666666667,224.89678029732121,1.1867411725805141,30.505994616274016,,,,,,,"Loaded files in order:
1. ch7.m4.txt
2. ch7.m5.txt
3. ch7.m6.txt"
0.4847116666666667,244.12556785737124,1.503138874954311,29.46470909377121,,,,,,,"Loaded files in order:
1. ch7.m4.txt
2. ch7.m5.txt
3. ch7.m6.txt"
0.4925683333333334,728.2228878286658,9.055253773508593,28.115967650008606,,,,,,,"Loaded files in order:
1. ch7.m4.txt
2. ch7.m5.txt
3. ch7.m6.txt"
0.5032333333333334,303.6984866560559,1.128994070040062,44.679955513312166,,,,,,,"Loaded files in order:
1. ch7.m4.txt
2. ch7.m5.txt
3. ch7.m6.txt"
0.5032933333333334,365.548368531153,2.5153409497113897,50.31562884127897,,,,,,,"Loaded files in order:
1. ch7.m4.txt
2. ch7.m5.txt
3. ch7.m6.txt"
0.54442,475.07346871259716,4.895524897635914,27.464940533402995,,,,,,,"Loaded files in order:
1. ch7.m4.txt
2. ch7.m5.txt
3. ch7.m6.txt"
0.5520433333333333,277.36060126128973,1.5475670682324563,39.201871454154244,,,,,,,"Loaded files in order:
1. ch7.m4.txt
2. ch7.m5.txt
3. ch7.m6.txt"
0.552105,247.55548735280274,1.3537734513985924,33.36303984494096,,,,,,,"Loaded files in order:
1. ch7.m4.txt
2. ch7.m5.txt
3. ch7.m6.txt"
0.5764900000000001,285.6966365125904,1.480616073490819,42.04982994300257,,,,,,,"Loaded files in order:
1. ch7.m4.txt
2. ch7.m5.txt
3. ch7.m6.txt"
0.5804066666666667,360.4392090727746,3.378090919891838,33.05462484396651,,,,,,,"Loaded files in order:
1. ch7.m4.txt
2. ch7.m5.txt
3. ch7.m6.txt"
0.5830733333333333,237.61142191064238,2.6620154279400596,36.77945339471442,,,,,,,"Loaded files in order:
1. ch7.m4.txt
2. ch7.m5.txt
3. ch7.m6.txt"
0.5845916666666667,322.41756865161733,1.071585514524486,62.14242837204958,,,,,,,"Loaded files in order:
1. ch7.m4.txt
2. ch7.m5.txt
3. ch7.m6.txt"
0.5846533333333334,280.2653456415196,1.3804882293043192,36.98780191263187,,,,,,,"Loaded files in order:
1. ch7.m4.txt
2. ch7.m5.txt
3. ch7.m6.txt"
0.5975633333333333,324.5829675157133,2.200756295223255,42.529926649531205,,,,,,,"Loaded files in order:
1. ch7.m4.txt
2. ch7.m5.txt
3. ch7.m6.txt"
0.6007766666666667,412.0406061417218,2.375253238924779,47.87010075489784,,,,,,,"Loaded files in order:
1. ch7.m4.txt
2. ch7.m5.txt
3. ch7.m6.txt"
0.6065083333333334,318.2349276519399,2.3435726231255103,38.84437738565914,,,,,,,"Loaded files in order:
1. ch7.m4.txt
2. ch7.m5.txt
3. ch7.m6.txt"
0.6065683333333334,196.76765054351586,1.0726861044415272,32.75685697789211,,,,,,,"Loaded files in order:
1. ch7.m4.txt
2. ch7.m5.txt
3. ch7.m6.txt"
0.6120833333333333,296.89213331026417,1.5798406683607027,44.81288218657179,,,,,,,"Loaded files in order:
1. ch7.m4.txt
2. ch7.m5.txt
3. ch7.m6.txt"
0.6121466666666666,213.71234488338828,1.0593850219622254,31.24527657074292,,,,,,,"Loaded files in order:
1. ch7.m4.txt
2. ch7.m5.txt
3. ch7.m6.txt"
0.6382650000000001,272.7987692180658,1.2770050997612998,43.7904566543039,,,,,,,"Loaded files in order:
1. ch7.m4.txt
2. ch7.m5.txt
3. ch7.m6.txt"
0.6383216666666667,218.56436996008281,1.7280215086997486,26.92120168539433,,,,,,,"Loaded files in order:
1. ch7.m4.txt
2. ch7.m5.txt
3. ch7.m6.txt"
0.6450333333333335,301.22301186695404,1.3422436743567232,34.60188843410276,,,,,,,"Loaded files in order:
1. ch7.m4.txt
2. ch7.m5.txt
3. ch7.m6.txt"
0.6450966666666668,326.95703557652485,2.280452008586144,43.10312932874218,,,,,,,"Loaded files in order:
1. ch7.m4.txt
2. ch7.m5.txt
3. ch7.m6.txt"
0.6525283333333334,268.05730164676197,1.3337138641625643,41.43614482570068,,,,,,,"Loaded files in order:
1. ch7.m4.txt
2. ch7.m5.txt
3. ch7.m6.txt"
0.6532816666666666,324.80719932143353,1.0308105145348236,53.92257796809547,,,,,,,"Loaded files in order:
1. ch7.m4.txt
2. ch7.m5.txt
3. ch7.m6.txt"
0.6533433333333334,193.33562378694072,1.07796162921004,29.810644803534473,,,,,,,"Loaded files in order:
1. ch7.m4.txt
2. ch7.m5.txt
3. ch7.m6.txt"
0.6570283333333333,455.6344375431537,1.1276728669297882,79.7560996925936,,,,,,,"Loaded files in order:
1. ch7.m4.txt
2. ch7.m5.txt
3. ch7.m6.txt"
0.659115,380.06403400929855,2.0129660655918995,40.59349648772937,,,,,,,"Loaded files in order:
1. ch7.m4.txt
2. ch7.m5.txt
3. ch7.m6.txt"
0.6591716666666667,242.59805923518348,1.8926291716692503,28.653496212447877,,,,,,,"Loaded files in order:
1. ch7.m4.txt
2. ch7.m5.txt
3. ch7.m6.txt"
0.6592666666666668,315.4747643190932,1.5965845081838779,48.83811695439782,,,,,,,"Loaded files in order:
1. ch7.m4.txt
2. ch7.m5.txt
3. ch7.m6.txt"
0.6593266666666667,283.1818275489415,2.629435044794809,27.08433034182974,,,,,,,"Loaded files in order:
1. ch7.m4.txt
2. ch7.m5.txt
3. ch7.m6.txt"
0.6598450000000001,295.34624623037575,1.161553186859237,42.75741676190592,,,,,,,"Loaded files in order:
1. ch7.m4.txt
2. ch7.m5.txt
3. ch7.m6.txt"
0.6599016666666667,186.83462930911574,1.1431409967481159,32.08763544902197,,,,,,,"Loaded files in order:
1. ch7.m4.txt
2. ch7.m5.txt
3. ch7.m6.txt"
0.6711333333333334,360.5069632591109,1.848353818373289,51.2354704874517,,,,,,,"Loaded files in order:
1. ch7.m4.txt
2. ch7.m5.txt
3. ch7.m6.txt"
0.7004283333333333,484.9357326283952,5.760775217763149,38.85534930906569,,,,,,,"Loaded files in order:
1. ch7.m4.txt
2. ch7.m5.txt
3. ch7.m6.txt"
0.72504,273.97421421726625,3.5661793225910516,26.608195397091833,,,,,,,"Loaded files in order:
1. ch7.m4.txt
2. ch7.m5.txt
3. ch7.m6.txt"
0.7270533333333334,262.973005331646,1.361212045303546,50.48754275019338,,,,,,,"Loaded files in order:
1. ch7.m4.txt
2. ch7.m5.txt
3. ch7.m6.txt"
0.739835,320.06744234598415,2.670776593737537,43.92928497718215,,,,,,,"Loaded files in order:
1. ch7.m4.txt
2. ch7.m5.txt
3. ch7.m6.txt"
0.7472150000000001,302.8604925086515,1.375420218531508,49.627594500404186,,,,,,,"Loaded files in order:
1. ch7.m4.txt
2. ch7.m5.txt
3. ch7.m6.txt"
0.75119,229.45123554266908,1.0013544072280638,32.69577524203672,,,,,,,"Loaded files in order:
1. ch7.m4.txt
2. ch7.m5.txt
3. ch7.m6.txt"
0.7727616666666667,273.92180275204373,1.5080948553804774,41.846449844713625,,,,,,,"Loaded files in order:
1. ch7.m4.txt
2. ch7.m5.txt
3. ch7.m6.txt"
0.7737983333333334,349.687483684209,1.840420924924547,52.192978997015686,,,,,,,"Loaded files in order:
1. ch7.m4.txt
2. ch7.m5.txt
3. ch7.m6.txt"
0.7871416666666667,332.26339567885674,1.132678658142686,61.31659570245714,,,,,,,"Loaded files in order:
1. ch7.m4.txt
2. ch7.m5.txt
3. ch7.m6.txt"
0.7871933333333333,213.7968032403653,1.2871987678401637,30.651853137581487,,,,,,,"Loaded files in order:
1. ch7.m4.txt
2. ch7.m5.txt
3. ch7.m6.txt"
0.7874783333333333,258.68183194277117,2.2073301527125295,27.339585247216753,,,,,,,"Loaded files in order:
1. ch7.m4.txt
2. ch7.m5.txt
3. ch7.m6.txt"
0.7974183333333333,248.55574770350856,2.0683780562481844,40.68331837938532,,,,,,,"Loaded files in order:
1. ch7.m4.txt
2. ch7.m5.txt
3. ch7.m6.txt"
0.825825,240.55223666289498,1.0158258974552155,44.82503315779295,,,,,,,"Loaded files in order:
1. ch7.m4.txt
2. ch7.m5.txt
3. ch7.m6.txt"
0.834855,212.08676320147615,1.2143063838244417,31.127606853154425,,,,,,,"Loaded files in order:
1. ch7.m4.txt
2. ch7.m5.txt
3. ch7.m6.txt"
0.83546,326.4454848199295,1.2007931885425933,46.30498609268525,,,,,,,"Loaded files in order:
1. ch7.m4.txt
2. ch7.m5.txt
3. ch7.m6.txt"
0.8358150000000001,303.8318421902717,1.0417621242057067,58.44153326869457,,,,,,,"Loaded files in order:
1. ch7.m4.txt
2. ch7.m5.txt
3. ch7.m6.txt"
0.8387983333333333,212.36259353052313,1.2620650903903878,34.30959510122092,,,,,,,"Loaded files in order:
1. ch7.m4.txt
2. ch7.m5.txt
3. ch7.m6.txt"
0.8523116666666667,211.6283380409216,1.1620976370410063,37.12632731202435,,,,,,,"Loaded files in order:
1. ch7.m4.txt
2. ch7.m5.txt
3. ch7.m6.txt"
0.8523633333333334,177.91683119635024,1.0183940846531185,31.134855706489965,,,,,,,"Loaded files in order:
1. ch7.m4.txt
2. ch7.m5.txt
3. ch7.m6.txt"
0.8527433333333333,320.1677507769312,2.4017564588866662,39.311325010464586,,,,,,,"Loaded files in order:
1. ch7.m4.txt
2. ch7.m5.txt
3. ch7.m6.txt"
0.87591,396.0747047668206,2.712723113922402,42.40101972215736,,,,,,,"Loaded files in order:
1. ch7.m4.txt
2. ch7.m5.txt
3. ch7.m6.txt"
0.8840983333333334,375.4651548021699,1.6656670181895605,54.21639191595177,,,,,,,"Loaded files in order:
1. ch7.m4.txt
2. ch7.m5.txt
3. ch7.m6.txt"
0.8850616666666667,317.35839259131177,1.2376601995667442,49.60392818071059,,,,,,,"Loaded files in order:
1. ch7.m4.txt
2. ch7.m5.txt
3. ch7.m6.txt"
0.8861316666666668,295.7542345770904,2.7714284929214044,26.15264458741922,,,,,,,"Loaded files in order:
1. ch7.m4.txt
2. ch7.m5.txt
3. ch7.m6.txt"
0.8883,259.1935927906377,2.468283233116381,33.37830359959168,,,,,,,"Loaded files in order:
1. ch7.m4.txt
2. ch7.m5.txt
3. ch7.m6.txt"
0.8917916666666666,305.9384067962841,3.1196846150560305,25.892979613611544,,,,,,,"Loaded files in order:
1. ch7.m4.txt
2. ch7.m5.txt
3. ch7.m6.txt"
0.891845,274.94975327257833,2.7442255023983306,28.036114747072542,,,,,,,"Loaded files in order:
1. ch7.m4.txt
2. ch7.m5.txt
3. ch7.m6.txt"
0.8935733333333334,284.260299461292,1.0382907683728262,49.27110333001143,,,,,,,"Loaded files in order:
1. ch7.m4.txt
2. ch7.m5.txt
3. ch7.m6.txt"
0.893625,207.00749212571193,1.1503108974546195,28.31249437897212,,,,,,,"Loaded files in order:
1. ch7.m4.txt
2. ch7.m5.txt
3. ch7.m6.txt"
0.8944483333333334,333.89161759885434,1.059684787702281,62.63243908486802,,,,,,,"Loaded files in order:
1. ch7.m4.txt
2. ch7.m5.txt
3. ch7.m6.txt"
0.8945016666666668,275.38682307721604,1.699195310648065,33.47709449016939,,,,,,,"Loaded files in order:
1. ch7.m4.txt
2. ch7.m5.txt
3. ch7.m6.txt"
0.89675,317.13803463207415,2.2314047198393383,34.49673971484988,,,,,,,"Loaded files in order:
1. ch7.m4.txt
2. ch7.m5.txt
3. ch7.m6.txt"
0.8972966666666667,274.7545101758678,1.0622895402950234,45.451928905811904,,,,,,,"Loaded files in order:
1. ch7.m4.txt
2. ch7.m5.txt
3. ch7.m6.txt"
0.9090016666666667,257.17842562070456,1.1061053047305904,37.09878162501501,,,,,,,"Loaded files in order:
1. ch7.m4.txt
2. ch7.m5.txt
3. ch7.m6.txt"
